split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,ablation
combined_hard_shift,3,15,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.77850,0.22150,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_body_scale_normalization
combined_hard_shift,3,15,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.78254,0.21746,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_handedness_mirroring
combined_hard_shift,3,15,minus_object_affordance,lift,lift,1,1,0.00000,0.74388,0.25612,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_object_affordance
combined_hard_shift,3,15,minus_contact_timing,lift,lift,1,1,0.00000,0.80296,0.19704,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_contact_timing
combined_hard_shift,3,15,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.82309,0.17691,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_style_speed_normalization
combined_hard_shift,3,15,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.80956,0.19044,0,success,shift,0.69490,0.74748,1.63033,0.54605,0.26689,0.03514,round_handle,0.27845,minus_uncertainty_gate
combined_hard_shift,3,16,physical_intent_disambiguation,place,place,1,1,0.00480,0.86736,0.13264,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,full_physical_intent_disambiguation
combined_hard_shift,3,16,minus_body_scale_normalization,place,place,1,1,0.00480,0.89128,0.10872,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_body_scale_normalization
combined_hard_shift,3,16,minus_handedness_mirroring,place,place,1,1,0.00480,0.89231,0.10769,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_handedness_mirroring
combined_hard_shift,3,16,minus_object_affordance,place,place,1,1,0.00480,0.54199,0.45801,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_object_affordance
combined_hard_shift,3,16,minus_contact_timing,place,place,1,1,0.00480,0.86564,0.13436,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_contact_timing
combined_hard_shift,3,16,minus_style_speed_normalization,place,place,1,1,0.00480,0.89564,0.10436,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_style_speed_normalization
combined_hard_shift,3,16,minus_uncertainty_gate,place,place,1,1,0.00480,0.86736,0.13264,0,success,shift,1.43440,1.32762,0.43958,0.41811,0.15707,0.03964,small_cup,0.71372,minus_uncertainty_gate
combined_hard_shift,3,17,physical_intent_disambiguation,handoff,handoff,1,1,0.04457,0.82063,0.17937,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,full_physical_intent_disambiguation
combined_hard_shift,3,17,minus_body_scale_normalization,handoff,handoff,1,1,0.04457,0.81375,0.18625,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_body_scale_normalization
combined_hard_shift,3,17,minus_handedness_mirroring,handoff,handoff,1,1,0.04457,0.81220,0.18780,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_handedness_mirroring
combined_hard_shift,3,17,minus_object_affordance,handoff,handoff,1,1,0.04457,0.80086,0.19914,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_object_affordance
combined_hard_shift,3,17,minus_contact_timing,handoff,handoff,1,1,0.04457,0.83199,0.16801,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_contact_timing
combined_hard_shift,3,17,minus_style_speed_normalization,handoff,handoff,1,1,0.04457,0.78737,0.21263,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_style_speed_normalization
combined_hard_shift,3,17,minus_uncertainty_gate,handoff,handoff,1,1,0.04457,0.82063,0.17937,0,success,shift,1.41558,0.70167,0.41865,0.60116,0.16905,0.02531,small_cup,0.72591,minus_uncertainty_gate
combined_hard_shift,3,18,physical_intent_disambiguation,push,rotate,0,0,1.06033,0.79174,0.79174,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,full_physical_intent_disambiguation
combined_hard_shift,3,18,minus_body_scale_normalization,push,rotate,0,0,1.06033,0.93798,0.93798,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_body_scale_normalization
combined_hard_shift,3,18,minus_handedness_mirroring,push,rotate,0,0,1.06033,0.87967,0.87967,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_handedness_mirroring
combined_hard_shift,3,18,minus_object_affordance,push,rotate,0,0,1.06033,0.57929,0.57929,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_object_affordance
combined_hard_shift,3,18,minus_contact_timing,push,rotate,0,0,1.06033,0.77612,0.77612,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_contact_timing
combined_hard_shift,3,18,minus_style_speed_normalization,push,rotate,0,0,1.06033,0.86275,0.86275,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_style_speed_normalization
combined_hard_shift,3,18,minus_uncertainty_gate,push,rotate,0,0,1.06033,0.79174,0.79174,0,wrong_intent,shift,0.79541,1.31757,1.68336,0.70883,0.23799,0.02567,sliding_box,0.35790,minus_uncertainty_gate
combined_hard_shift,3,19,physical_intent_disambiguation,pull,rotate,0,0,0.09135,0.71657,0.71657,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,full_physical_intent_disambiguation
combined_hard_shift,3,19,minus_body_scale_normalization,pull,rotate,0,0,0.09135,0.71657,0.71657,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_body_scale_normalization
combined_hard_shift,3,19,minus_handedness_mirroring,pull,rotate,0,0,0.09135,0.71657,0.71657,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_handedness_mirroring
combined_hard_shift,3,19,minus_object_affordance,pull,rotate,0,0,0.09135,0.63171,0.63171,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_object_affordance
combined_hard_shift,3,19,minus_contact_timing,pull,rotate,0,0,0.09135,0.69961,0.69961,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_contact_timing
combined_hard_shift,3,19,minus_style_speed_normalization,pull,rotate,0,0,0.09135,0.60913,0.60913,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_style_speed_normalization
combined_hard_shift,3,19,minus_uncertainty_gate,pull,rotate,0,0,0.09135,0.71657,0.71657,0,wrong_intent,shift,0.66070,0.68506,0.54377,0.48653,0.12084,0.03354,sliding_box,0.70399,minus_uncertainty_gate
combined_hard_shift,3,20,physical_intent_disambiguation,rotate,rotate,1,1,0.04790,0.92518,0.07482,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,full_physical_intent_disambiguation
combined_hard_shift,3,20,minus_body_scale_normalization,rotate,rotate,1,1,0.04790,0.95655,0.04345,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_body_scale_normalization
combined_hard_shift,3,20,minus_handedness_mirroring,rotate,rotate,1,1,0.04790,0.95451,0.04549,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_handedness_mirroring
combined_hard_shift,3,20,minus_object_affordance,rotate,rotate,1,1,0.04790,0.82210,0.17790,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_object_affordance
combined_hard_shift,3,20,minus_contact_timing,rotate,rotate,1,1,0.04790,0.91908,0.08092,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_contact_timing
combined_hard_shift,3,20,minus_style_speed_normalization,rotate,rotate,1,1,0.04790,0.91853,0.08147,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_style_speed_normalization
combined_hard_shift,3,20,minus_uncertainty_gate,rotate,rotate,1,1,0.04790,0.92518,0.07482,0,success,shift,0.72231,0.70167,0.40552,0.29866,0.20688,0.02770,round_handle,0.71747,minus_uncertainty_gate
combined_hard_shift,3,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.83603,0.16397,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,full_physical_intent_disambiguation
combined_hard_shift,3,21,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.81565,0.18435,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_body_scale_normalization
combined_hard_shift,3,21,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.82106,0.17894,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_handedness_mirroring
combined_hard_shift,3,21,minus_object_affordance,lift,lift,1,1,0.00000,0.82993,0.17007,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_object_affordance
combined_hard_shift,3,21,minus_contact_timing,lift,lift,1,1,0.00000,0.83273,0.16727,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_contact_timing
combined_hard_shift,3,21,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.82584,0.17416,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_style_speed_normalization
combined_hard_shift,3,21,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.83603,0.16397,0,success,shift,1.36480,1.35823,1.65262,0.48203,0.17733,0.02123,round_handle,0.27378,minus_uncertainty_gate
combined_hard_shift,3,22,physical_intent_disambiguation,place,place,1,1,0.07138,0.78182,0.21818,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,full_physical_intent_disambiguation
combined_hard_shift,3,22,minus_body_scale_normalization,place,place,1,1,0.07138,0.84742,0.15258,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_body_scale_normalization
combined_hard_shift,3,22,minus_handedness_mirroring,place,place,1,1,0.07138,0.75636,0.24364,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_handedness_mirroring
combined_hard_shift,3,22,minus_object_affordance,place,rotate,0,0,0.63026,0.81933,0.81933,0,wrong_intent,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_object_affordance
combined_hard_shift,3,22,minus_contact_timing,place,place,1,1,0.07138,0.79950,0.20050,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_contact_timing
combined_hard_shift,3,22,minus_style_speed_normalization,place,place,1,1,0.07138,0.81587,0.18413,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_style_speed_normalization
combined_hard_shift,3,22,minus_uncertainty_gate,place,place,1,1,0.07138,0.78182,0.21818,0,success,shift,1.33388,1.34215,1.69809,0.43059,0.23324,0.02899,small_cup,0.29399,minus_uncertainty_gate
combined_hard_shift,3,23,physical_intent_disambiguation,handoff,handoff,1,1,0.01461,0.82420,0.17580,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,full_physical_intent_disambiguation
combined_hard_shift,3,23,minus_body_scale_normalization,handoff,handoff,1,1,0.01461,0.81147,0.18853,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_body_scale_normalization
combined_hard_shift,3,23,minus_handedness_mirroring,handoff,handoff,1,1,0.01461,0.82187,0.17813,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_handedness_mirroring
combined_hard_shift,3,23,minus_object_affordance,handoff,handoff,1,1,0.01461,0.81384,0.18616,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_object_affordance
combined_hard_shift,3,23,minus_contact_timing,handoff,handoff,1,1,0.01461,0.83501,0.16499,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_contact_timing
combined_hard_shift,3,23,minus_style_speed_normalization,handoff,handoff,1,1,0.01461,0.79154,0.20846,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_style_speed_normalization
combined_hard_shift,3,23,minus_uncertainty_gate,handoff,handoff,1,1,0.01461,0.82420,0.17580,0,success,shift,0.69082,1.35816,1.71008,0.56129,0.22262,0.01925,small_cup,0.29272,minus_uncertainty_gate
combined_hard_shift,3,24,physical_intent_disambiguation,push,push,1,1,0.12805,0.55558,0.44442,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,full_physical_intent_disambiguation
combined_hard_shift,3,24,minus_body_scale_normalization,push,push,1,1,0.12805,0.71775,0.28225,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_body_scale_normalization
combined_hard_shift,3,24,minus_handedness_mirroring,push,push,1,1,0.12805,0.55508,0.44492,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_handedness_mirroring
combined_hard_shift,3,24,minus_object_affordance,push,rotate,0,0,0.28331,0.68035,0.68035,0,wrong_intent,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_object_affordance
combined_hard_shift,3,24,minus_contact_timing,push,push,1,1,0.12805,0.54327,0.45673,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_contact_timing
combined_hard_shift,3,24,minus_style_speed_normalization,push,push,1,1,0.12805,0.69061,0.30939,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_style_speed_normalization
combined_hard_shift,3,24,minus_uncertainty_gate,push,push,1,1,0.12805,0.55558,0.44442,0,success,shift,0.72410,0.72603,0.49725,0.50747,0.20068,0.02479,sliding_box,0.70709,minus_uncertainty_gate
combined_hard_shift,3,25,physical_intent_disambiguation,pull,pull,1,1,0.07422,0.91667,0.08333,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,full_physical_intent_disambiguation
combined_hard_shift,3,25,minus_body_scale_normalization,pull,pull,1,1,0.07422,0.90735,0.09265,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_body_scale_normalization
combined_hard_shift,3,25,minus_handedness_mirroring,pull,pull,1,1,0.07422,0.90820,0.09180,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_handedness_mirroring
combined_hard_shift,3,25,minus_object_affordance,pull,pull,1,1,0.07422,0.93835,0.06165,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_object_affordance
combined_hard_shift,3,25,minus_contact_timing,pull,pull,1,1,0.07422,0.91842,0.08158,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_contact_timing
combined_hard_shift,3,25,minus_style_speed_normalization,pull,pull,1,1,0.07422,0.90664,0.09336,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_style_speed_normalization
combined_hard_shift,3,25,minus_uncertainty_gate,pull,pull,1,1,0.07422,0.91667,0.08333,0,success,shift,1.34781,1.35323,0.65950,0.49473,0.26881,0.01840,sliding_box,0.69430,minus_uncertainty_gate
combined_hard_shift,3,26,physical_intent_disambiguation,rotate,rotate,1,1,0.07025,0.91710,0.08290,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,full_physical_intent_disambiguation
combined_hard_shift,3,26,minus_body_scale_normalization,rotate,rotate,1,1,0.07025,0.95721,0.04279,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_body_scale_normalization
combined_hard_shift,3,26,minus_handedness_mirroring,rotate,rotate,1,1,0.07025,0.95343,0.04657,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_handedness_mirroring
combined_hard_shift,3,26,minus_object_affordance,rotate,rotate,1,1,0.07025,0.80545,0.19455,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_object_affordance
combined_hard_shift,3,26,minus_contact_timing,rotate,rotate,1,1,0.07025,0.90875,0.09125,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_contact_timing
combined_hard_shift,3,26,minus_style_speed_normalization,rotate,rotate,1,1,0.07025,0.90914,0.09086,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_style_speed_normalization
combined_hard_shift,3,26,minus_uncertainty_gate,rotate,rotate,1,1,0.07025,0.91710,0.08290,0,success,shift,0.65214,0.69551,0.55036,0.54058,0.24499,0.03953,round_handle,0.73264,minus_uncertainty_gate
combined_hard_shift,3,27,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85579,0.14421,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,full_physical_intent_disambiguation
combined_hard_shift,3,27,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.96822,0.03178,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_body_scale_normalization
combined_hard_shift,3,27,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.84139,0.15861,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_handedness_mirroring
combined_hard_shift,3,27,minus_object_affordance,lift,lift,1,1,0.00000,0.85947,0.14053,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_object_affordance
combined_hard_shift,3,27,minus_contact_timing,lift,lift,1,1,0.00000,0.84777,0.15223,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_contact_timing
combined_hard_shift,3,27,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.85020,0.14980,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_style_speed_normalization
combined_hard_shift,3,27,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.85579,0.14421,0,success,shift,0.65362,0.71402,1.87473,0.45233,0.19903,0.02423,round_handle,0.33258,minus_uncertainty_gate
combined_hard_shift,3,28,physical_intent_disambiguation,place,place,1,1,0.07928,0.86720,0.13280,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,full_physical_intent_disambiguation
combined_hard_shift,3,28,minus_body_scale_normalization,place,place,1,1,0.07928,0.87836,0.12164,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_body_scale_normalization
combined_hard_shift,3,28,minus_handedness_mirroring,place,place,1,1,0.07928,0.86720,0.13280,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_handedness_mirroring
combined_hard_shift,3,28,minus_object_affordance,place,rotate,0,0,1.66212,0.52204,0.52204,0,wrong_intent,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_object_affordance
combined_hard_shift,3,28,minus_contact_timing,place,place,1,1,0.07928,0.88722,0.11278,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_contact_timing
combined_hard_shift,3,28,minus_style_speed_normalization,place,place,1,1,0.07928,0.92325,0.07675,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_style_speed_normalization
combined_hard_shift,3,28,minus_uncertainty_gate,place,place,1,1,0.07928,0.86720,0.13280,0,success,shift,0.64183,0.68820,0.60297,0.48686,0.29452,0.03198,small_cup,0.71131,minus_uncertainty_gate
combined_hard_shift,3,29,physical_intent_disambiguation,handoff,handoff,1,1,0.09259,0.80292,0.19708,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,full_physical_intent_disambiguation
combined_hard_shift,3,29,minus_body_scale_normalization,handoff,handoff,1,1,0.09259,0.79905,0.20095,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_body_scale_normalization
combined_hard_shift,3,29,minus_handedness_mirroring,handoff,handoff,1,1,0.09259,0.80291,0.19709,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_handedness_mirroring
combined_hard_shift,3,29,minus_object_affordance,handoff,lift,0,0,1.12808,0.53568,0.53568,0,wrong_intent,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_object_affordance
combined_hard_shift,3,29,minus_contact_timing,handoff,handoff,1,1,0.09259,0.82038,0.17962,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_contact_timing
combined_hard_shift,3,29,minus_style_speed_normalization,handoff,handoff,1,1,0.09259,0.75759,0.24241,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_style_speed_normalization
combined_hard_shift,3,29,minus_uncertainty_gate,handoff,handoff,1,1,0.09259,0.80292,0.19708,0,success,shift,1.36356,0.74877,1.68526,0.52055,0.29330,0.03372,small_cup,0.28224,minus_uncertainty_gate
combined_hard_shift,3,30,physical_intent_disambiguation,push,rotate,0,0,0.01138,0.77702,0.77702,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,full_physical_intent_disambiguation
combined_hard_shift,3,30,minus_body_scale_normalization,push,rotate,0,0,0.01138,0.77702,0.77702,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_body_scale_normalization
combined_hard_shift,3,30,minus_handedness_mirroring,push,rotate,0,0,0.01138,0.77702,0.77702,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_handedness_mirroring
combined_hard_shift,3,30,minus_object_affordance,push,rotate,0,0,0.01138,0.65506,0.65506,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_object_affordance
combined_hard_shift,3,30,minus_contact_timing,push,rotate,0,0,0.01138,0.76403,0.76403,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_contact_timing
combined_hard_shift,3,30,minus_style_speed_normalization,push,rotate,0,0,0.01138,0.76043,0.76043,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_style_speed_normalization
combined_hard_shift,3,30,minus_uncertainty_gate,push,rotate,0,0,0.01138,0.77702,0.77702,0,wrong_intent,shift,0.72904,0.71718,1.73812,0.33390,0.22828,0.02683,sliding_box,0.31984,minus_uncertainty_gate
combined_hard_shift,3,31,physical_intent_disambiguation,pull,pull,1,1,0.09908,0.56753,0.43247,0,success,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,full_physical_intent_disambiguation
combined_hard_shift,3,31,minus_body_scale_normalization,pull,push,0,0,0.09908,0.58142,0.58142,0,wrong_intent,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_body_scale_normalization
combined_hard_shift,3,31,minus_handedness_mirroring,pull,pull,1,0,0.09908,0.51994,0.48006,1,abstain_low_confidence,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_handedness_mirroring
combined_hard_shift,3,31,minus_object_affordance,pull,rotate,0,0,0.16323,0.73803,0.73803,0,wrong_intent,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_object_affordance
combined_hard_shift,3,31,minus_contact_timing,pull,pull,1,1,0.09908,0.56765,0.43235,0,success,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_contact_timing
combined_hard_shift,3,31,minus_style_speed_normalization,pull,push,0,0,0.09908,0.65439,0.65439,0,wrong_intent,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_style_speed_normalization
combined_hard_shift,3,31,minus_uncertainty_gate,pull,pull,1,1,0.09908,0.56753,0.43247,0,success,shift,0.71411,1.31876,1.57226,0.56259,0.22758,0.01934,sliding_box,0.26191,minus_uncertainty_gate
combined_hard_shift,3,32,physical_intent_disambiguation,rotate,rotate,1,1,0.00352,0.95836,0.04164,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,full_physical_intent_disambiguation
combined_hard_shift,3,32,minus_body_scale_normalization,rotate,rotate,1,1,0.00352,0.95627,0.04373,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_body_scale_normalization
combined_hard_shift,3,32,minus_handedness_mirroring,rotate,rotate,1,1,0.00352,0.98525,0.01475,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_handedness_mirroring
combined_hard_shift,3,32,minus_object_affordance,rotate,rotate,1,1,0.00352,0.91761,0.08239,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_object_affordance
combined_hard_shift,3,32,minus_contact_timing,rotate,rotate,1,1,0.00352,0.95526,0.04474,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_contact_timing
combined_hard_shift,3,32,minus_style_speed_normalization,rotate,rotate,1,1,0.00352,0.95436,0.04564,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_style_speed_normalization
combined_hard_shift,3,32,minus_uncertainty_gate,rotate,rotate,1,1,0.00352,0.95836,0.04164,0,success,shift,0.72119,0.68695,1.59806,0.40040,0.20472,0.02598,round_handle,0.27662,minus_uncertainty_gate
combined_hard_shift,3,33,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.80700,0.19300,0,success,shift,1.37952,0.69649,0.52242,0.65610,0.22085,0.01869,round_handle,0.67190,full_physical_intent_disambiguation
combined_hard_shift,3,33,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.98312,0.01688,0,success,shift,1.37952,0.69649,0.52242,0.65610,0.22085,0.01869,round_handle,0.67190,minus_body_scale_normalization
