split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time
object_affordance_ambiguity,1,17,physical_intent_disambiguation,handoff,handoff,1,1,0.00670,0.83070,0.16930,0,success,seen,1.04127,0.99964,1.00702,0.16904,0.01894,0.00785,small_cup,0.43598
object_affordance_ambiguity,1,18,physical_intent_disambiguation,push,rotate,0,0,0.05060,0.50686,0.50686,1,wrong_intent,seen,1.03858,0.99448,0.97614,0.25904,0.01941,0.01182,sliding_box,0.44167
object_affordance_ambiguity,1,19,physical_intent_disambiguation,pull,pull,1,1,0.12787,0.68529,0.31471,0,success,seen,1.03779,0.97753,1.06924,0.11380,0.03621,0.01085,sliding_box,0.43338
object_affordance_ambiguity,1,20,physical_intent_disambiguation,rotate,rotate,1,1,0.00861,0.89390,0.10610,0,success,seen,1.01425,1.00006,1.03918,0.11900,0.03278,0.01126,round_handle,0.41876
object_affordance_ambiguity,1,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.83106,0.16894,0,success,seen,1.08762,1.01277,0.88348,0.21221,0.00357,0.01161,round_handle,0.51600
object_affordance_ambiguity,1,22,physical_intent_disambiguation,place,place,1,1,0.01026,0.91485,0.08515,0,success,seen,1.02862,1.03008,0.95453,0.23420,0.02866,0.00952,small_cup,0.46894
object_affordance_ambiguity,1,23,physical_intent_disambiguation,handoff,handoff,1,1,0.00755,0.83829,0.16171,0,success,seen,1.05325,1.01935,0.88086,0.22628,0.00376,0.01134,small_cup,0.51952
object_affordance_ambiguity,1,24,physical_intent_disambiguation,push,push,1,1,0.01412,0.79048,0.20952,0,success,seen,0.96368,0.99548,1.08809,0.24369,0.01384,0.00524,sliding_box,0.39082
object_affordance_ambiguity,1,25,physical_intent_disambiguation,pull,pull,1,1,0.06197,0.67216,0.32784,0,success,seen,0.90928,0.98971,1.04618,0.17639,0.03218,0.00531,sliding_box,0.43408
object_affordance_ambiguity,1,26,physical_intent_disambiguation,rotate,rotate,1,1,0.01805,0.89722,0.10278,0,success,seen,0.94197,0.97646,1.00335,0.09095,0.04769,0.01020,round_handle,0.44215
object_affordance_ambiguity,1,27,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85561,0.14439,0,success,seen,0.91440,1.01780,1.08620,0.16959,0.05093,0.00409,round_handle,0.38911
object_affordance_ambiguity,1,28,physical_intent_disambiguation,place,place,1,1,0.06290,0.90035,0.09965,0,success,seen,1.01471,1.02409,1.03687,0.18994,0.05309,0.01091,small_cup,0.44227
object_affordance_ambiguity,1,29,physical_intent_disambiguation,handoff,handoff,1,1,0.02340,0.83715,0.16285,0,success,seen,1.03878,1.01358,1.00468,0.23355,0.00235,0.01035,small_cup,0.42233
object_affordance_ambiguity,1,30,physical_intent_disambiguation,push,push,1,1,0.02240,0.56238,0.43762,0,success,seen,1.02502,1.02392,1.00983,0.17660,0.02919,0.00755,sliding_box,0.43681
object_affordance_ambiguity,1,31,physical_intent_disambiguation,pull,pull,1,1,0.09924,0.62832,0.37168,0,success,seen,0.97959,1.02570,0.86757,0.16301,0.02402,0.00607,sliding_box,0.51421
object_affordance_ambiguity,1,32,physical_intent_disambiguation,rotate,rotate,1,1,0.01751,0.98535,0.01465,0,success,seen,0.93270,0.94866,0.88418,0.21496,0.02870,0.00559,round_handle,0.52070
object_affordance_ambiguity,1,33,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84009,0.15991,0,success,seen,1.10110,0.90461,0.95217,0.25994,0.00448,0.01060,round_handle,0.47386
object_affordance_ambiguity,1,34,physical_intent_disambiguation,place,place,1,1,0.01029,0.97944,0.02056,0,success,seen,0.94405,1.05582,0.93630,0.17354,0.01329,0.01141,small_cup,0.46768
object_affordance_ambiguity,1,35,physical_intent_disambiguation,handoff,handoff,1,1,0.01347,0.84091,0.15909,0,success,seen,0.94985,1.02054,1.06502,0.28343,0.03699,0.00764,small_cup,0.43562
object_affordance_ambiguity,1,36,physical_intent_disambiguation,push,push,1,1,0.06072,0.81971,0.18029,0,success,seen,1.05294,1.00902,0.86631,0.16183,0.02567,0.00538,sliding_box,0.52619
object_affordance_ambiguity,1,37,physical_intent_disambiguation,pull,pull,1,1,0.08330,0.53864,0.46136,0,success,seen,1.04780,1.05002,1.05311,0.11383,0.01812,0.00642,sliding_box,0.43477
object_affordance_ambiguity,1,38,physical_intent_disambiguation,rotate,rotate,1,1,0.00818,0.89015,0.10985,0,success,seen,1.03991,1.02993,1.00790,0.13235,0.05188,0.00413,round_handle,0.44063
object_affordance_ambiguity,1,39,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84959,0.15041,0,success,seen,0.98150,0.99014,0.95858,0.21932,0.04858,0.00871,round_handle,0.46928
object_affordance_ambiguity,1,40,physical_intent_disambiguation,place,place,1,1,0.02891,0.95016,0.04984,0,success,seen,0.96426,1.02076,0.91389,0.19859,0.03309,0.00825,small_cup,0.47434
object_affordance_ambiguity,1,41,physical_intent_disambiguation,handoff,handoff,1,1,0.04275,0.82126,0.17874,0,success,seen,0.93839,0.99913,0.95036,0.18623,0.05619,0.01102,small_cup,0.48339
object_affordance_ambiguity,1,0,oracle_intent_upper_bound,push,push,1,1,0.03339,0.98500,0.01500,0,success,seen,0.95837,1.00859,1.01135,0.13897,0.04195,0.00711,sliding_box,0.43014
object_affordance_ambiguity,1,1,oracle_intent_upper_bound,pull,pull,1,1,0.02245,0.98500,0.01500,0,success,seen,1.01060,0.97462,0.97186,0.19330,0.00417,0.00899,sliding_box,0.46647
object_affordance_ambiguity,1,2,oracle_intent_upper_bound,rotate,rotate,1,1,0.05067,0.98500,0.01500,0,success,seen,1.01627,1.02089,1.09812,0.13270,0.00969,0.00950,round_handle,0.37866
object_affordance_ambiguity,1,3,oracle_intent_upper_bound,lift,lift,1,1,0.03749,0.98500,0.01500,0,success,seen,1.02601,0.98473,1.03263,0.17052,0.04859,0.00823,round_handle,0.43065
object_affordance_ambiguity,1,4,oracle_intent_upper_bound,place,place,1,1,0.02283,0.98500,0.01500,0,success,seen,1.02925,0.99474,1.10835,0.17915,0.00104,0.00882,small_cup,0.40467
object_affordance_ambiguity,1,5,oracle_intent_upper_bound,handoff,handoff,1,1,0.03323,0.98500,0.01500,0,success,seen,0.98617,1.05317,1.05578,0.17439,0.00832,0.00547,small_cup,0.43871
object_affordance_ambiguity,1,6,oracle_intent_upper_bound,push,push,1,1,0.01614,0.98500,0.01500,0,success,seen,0.94916,0.98393,1.01414,0.15572,0.05792,0.00578,sliding_box,0.43125
object_affordance_ambiguity,1,7,oracle_intent_upper_bound,pull,pull,1,1,0.00942,0.98500,0.01500,0,success,seen,1.04680,1.00754,0.92174,0.17719,0.04176,0.00493,sliding_box,0.47808
object_affordance_ambiguity,1,8,oracle_intent_upper_bound,rotate,rotate,1,1,0.01022,0.98500,0.01500,0,success,seen,0.88991,1.04974,1.01664,0.21065,0.03046,0.00907,round_handle,0.43570
object_affordance_ambiguity,1,9,oracle_intent_upper_bound,lift,lift,1,1,0.01589,0.98500,0.01500,0,success,seen,1.02259,1.06181,1.10546,0.15724,0.03786,0.00434,round_handle,0.39233
object_affordance_ambiguity,1,10,oracle_intent_upper_bound,place,place,1,1,0.00849,0.98500,0.01500,0,success,seen,0.97118,0.97113,0.87343,0.14506,0.03355,0.00596,small_cup,0.52125
object_affordance_ambiguity,1,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.02217,0.98500,0.01500,0,success,seen,1.01315,0.97552,1.08891,0.26568,0.05536,0.01081,small_cup,0.39983
object_affordance_ambiguity,1,12,oracle_intent_upper_bound,push,push,1,1,0.02216,0.98500,0.01500,0,success,seen,0.94418,1.01431,0.84555,0.29734,0.00219,0.01075,sliding_box,0.51964
object_affordance_ambiguity,1,13,oracle_intent_upper_bound,pull,pull,1,1,0.00968,0.98500,0.01500,0,success,seen,0.99288,1.00394,1.01849,0.12719,0.05040,0.00804,sliding_box,0.43708
object_affordance_ambiguity,1,14,oracle_intent_upper_bound,rotate,rotate,1,1,0.02626,0.98500,0.01500,0,success,seen,0.99872,0.90815,1.00491,0.26602,0.04322,0.01185,round_handle,0.44424
object_affordance_ambiguity,1,15,oracle_intent_upper_bound,lift,lift,1,1,0.02056,0.98500,0.01500,0,success,seen,0.97917,0.91381,1.21382,0.08452,0.03916,0.00776,round_handle,0.34847
object_affordance_ambiguity,1,16,oracle_intent_upper_bound,place,place,1,1,0.02283,0.98500,0.01500,0,success,seen,1.04897,1.00114,1.12011,0.11168,0.01327,0.01089,small_cup,0.38492
object_affordance_ambiguity,1,17,oracle_intent_upper_bound,handoff,handoff,1,1,0.02208,0.98500,0.01500,0,success,seen,1.04127,0.99964,1.00702,0.16904,0.01894,0.00785,small_cup,0.43598
object_affordance_ambiguity,1,18,oracle_intent_upper_bound,push,push,1,1,0.03387,0.98500,0.01500,0,success,seen,1.03858,0.99448,0.97614,0.25904,0.01941,0.01182,sliding_box,0.44167
object_affordance_ambiguity,1,19,oracle_intent_upper_bound,pull,pull,1,1,0.03530,0.98500,0.01500,0,success,seen,1.03779,0.97753,1.06924,0.11380,0.03621,0.01085,sliding_box,0.43338
object_affordance_ambiguity,1,20,oracle_intent_upper_bound,rotate,rotate,1,1,0.00181,0.98500,0.01500,0,success,seen,1.01425,1.00006,1.03918,0.11900,0.03278,0.01126,round_handle,0.41876
object_affordance_ambiguity,1,21,oracle_intent_upper_bound,lift,lift,1,1,0.01004,0.98500,0.01500,0,success,seen,1.08762,1.01277,0.88348,0.21221,0.00357,0.01161,round_handle,0.51600
object_affordance_ambiguity,1,22,oracle_intent_upper_bound,place,place,1,1,0.02425,0.98500,0.01500,0,success,seen,1.02862,1.03008,0.95453,0.23420,0.02866,0.00952,small_cup,0.46894
object_affordance_ambiguity,1,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.01568,0.98500,0.01500,0,success,seen,1.05325,1.01935,0.88086,0.22628,0.00376,0.01134,small_cup,0.51952
object_affordance_ambiguity,1,24,oracle_intent_upper_bound,push,push,1,1,0.02327,0.98500,0.01500,0,success,seen,0.96368,0.99548,1.08809,0.24369,0.01384,0.00524,sliding_box,0.39082
object_affordance_ambiguity,1,25,oracle_intent_upper_bound,pull,pull,1,1,0.02038,0.98500,0.01500,0,success,seen,0.90928,0.98971,1.04618,0.17639,0.03218,0.00531,sliding_box,0.43408
object_affordance_ambiguity,1,26,oracle_intent_upper_bound,rotate,rotate,1,1,0.00844,0.98500,0.01500,0,success,seen,0.94197,0.97646,1.00335,0.09095,0.04769,0.01020,round_handle,0.44215
object_affordance_ambiguity,1,27,oracle_intent_upper_bound,lift,lift,1,1,0.04343,0.98500,0.01500,0,success,seen,0.91440,1.01780,1.08620,0.16959,0.05093,0.00409,round_handle,0.38911
object_affordance_ambiguity,1,28,oracle_intent_upper_bound,place,place,1,1,0.01232,0.98500,0.01500,0,success,seen,1.01471,1.02409,1.03687,0.18994,0.05309,0.01091,small_cup,0.44227
object_affordance_ambiguity,1,29,oracle_intent_upper_bound,handoff,handoff,1,1,0.04044,0.98500,0.01500,0,success,seen,1.03878,1.01358,1.00468,0.23355,0.00235,0.01035,small_cup,0.42233
object_affordance_ambiguity,1,30,oracle_intent_upper_bound,push,push,1,1,0.02889,0.98500,0.01500,0,success,seen,1.02502,1.02392,1.00983,0.17660,0.02919,0.00755,sliding_box,0.43681
object_affordance_ambiguity,1,31,oracle_intent_upper_bound,pull,pull,1,1,0.02446,0.98500,0.01500,0,success,seen,0.97959,1.02570,0.86757,0.16301,0.02402,0.00607,sliding_box,0.51421
object_affordance_ambiguity,1,32,oracle_intent_upper_bound,rotate,rotate,1,1,0.02081,0.98500,0.01500,0,success,seen,0.93270,0.94866,0.88418,0.21496,0.02870,0.00559,round_handle,0.52070
object_affordance_ambiguity,1,33,oracle_intent_upper_bound,lift,lift,1,1,0.01931,0.98500,0.01500,0,success,seen,1.10110,0.90461,0.95217,0.25994,0.00448,0.01060,round_handle,0.47386
object_affordance_ambiguity,1,34,oracle_intent_upper_bound,place,place,1,1,0.02817,0.98500,0.01500,0,success,seen,0.94405,1.05582,0.93630,0.17354,0.01329,0.01141,small_cup,0.46768
object_affordance_ambiguity,1,35,oracle_intent_upper_bound,handoff,handoff,1,1,0.03019,0.98500,0.01500,0,success,seen,0.94985,1.02054,1.06502,0.28343,0.03699,0.00764,small_cup,0.43562
object_affordance_ambiguity,1,36,oracle_intent_upper_bound,push,push,1,1,0.04037,0.98500,0.01500,0,success,seen,1.05294,1.00902,0.86631,0.16183,0.02567,0.00538,sliding_box,0.52619
object_affordance_ambiguity,1,37,oracle_intent_upper_bound,pull,pull,1,1,0.02544,0.98500,0.01500,0,success,seen,1.04780,1.05002,1.05311,0.11383,0.01812,0.00642,sliding_box,0.43477
object_affordance_ambiguity,1,38,oracle_intent_upper_bound,rotate,rotate,1,1,0.01713,0.98500,0.01500,0,success,seen,1.03991,1.02993,1.00790,0.13235,0.05188,0.00413,round_handle,0.44063
object_affordance_ambiguity,1,39,oracle_intent_upper_bound,lift,lift,1,1,0.01952,0.98500,0.01500,0,success,seen,0.98150,0.99014,0.95858,0.21932,0.04858,0.00871,round_handle,0.46928
object_affordance_ambiguity,1,40,oracle_intent_upper_bound,place,place,1,1,0.01141,0.98500,0.01500,0,success,seen,0.96426,1.02076,0.91389,0.19859,0.03309,0.00825,small_cup,0.47434
object_affordance_ambiguity,1,41,oracle_intent_upper_bound,handoff,handoff,1,1,0.01429,0.98500,0.01500,0,success,seen,0.93839,0.99913,0.95036,0.18623,0.05619,0.01102,small_cup,0.48339
combined_hard_shift,1,0,raw_trajectory_knn,push,push,1,0,1.81396,0.39271,0.60729,0,bad_action_parameter,shift,1.33303,1.37179,0.61678,0.48572,0.19200,0.02514,sliding_box,0.73336
combined_hard_shift,1,1,raw_trajectory_knn,pull,lift,0,0,1.49325,0.40177,0.40177,0,wrong_intent,shift,1.38623,1.35586,1.65970,0.37002,0.22607,0.02870,sliding_box,0.33345
combined_hard_shift,1,2,raw_trajectory_knn,rotate,lift,0,0,1.41421,0.40231,0.40231,0,wrong_intent,shift,1.29908,1.37101,1.48204,0.41145,0.20674,0.03204,round_handle,0.30624
combined_hard_shift,1,3,raw_trajectory_knn,lift,lift,1,1,0.00000,0.40277,0.59723,0,success,shift,1.42073,1.42297,1.84337,0.67171,0.17234,0.02804,round_handle,0.29506
combined_hard_shift,1,4,raw_trajectory_knn,place,push,0,0,1.68646,0.60316,0.60316,0,wrong_intent,shift,0.74891,0.72695,0.53507,0.41794,0.15001,0.01997,small_cup,0.65477
combined_hard_shift,1,5,raw_trajectory_knn,handoff,handoff,1,1,0.28717,0.80144,0.19856,0,success,shift,0.60034,1.35450,1.64922,0.44602,0.13563,0.02925,small_cup,0.25676
combined_hard_shift,1,6,raw_trajectory_knn,push,push,1,1,0.12435,0.60431,0.39569,0,success,shift,0.69345,0.73278,0.48687,0.57374,0.22940,0.03705,sliding_box,0.69606
combined_hard_shift,1,7,raw_trajectory_knn,pull,push,0,0,1.99305,0.39058,0.39058,0,wrong_intent,shift,0.75051,1.32773,1.62198,0.54963,0.20235,0.02692,sliding_box,0.28379
combined_hard_shift,1,8,raw_trajectory_knn,rotate,lift,0,0,1.41421,0.40485,0.40485,0,wrong_intent,shift,1.28451,1.35857,0.62657,0.29249,0.21967,0.02734,round_handle,0.71158
combined_hard_shift,1,9,raw_trajectory_knn,lift,push,0,0,1.35448,0.59468,0.59468,0,wrong_intent,shift,0.71910,0.76815,0.48495,0.33848,0.23448,0.02729,round_handle,0.72972
combined_hard_shift,1,10,raw_trajectory_knn,place,rotate,0,0,1.13882,0.39295,0.39295,0,wrong_intent,shift,0.69717,1.35465,0.48151,0.56378,0.31965,0.03250,small_cup,0.69489
combined_hard_shift,1,11,raw_trajectory_knn,handoff,push,0,0,1.16869,0.59997,0.59997,0,wrong_intent,shift,0.68043,0.71067,0.52363,0.56952,0.13234,0.02221,small_cup,0.68244
combined_hard_shift,1,12,raw_trajectory_knn,push,push,1,0,1.94999,0.59007,0.40993,0,bad_action_parameter,shift,0.72610,0.67376,1.71076,0.45683,0.14136,0.02787,sliding_box,0.28287
combined_hard_shift,1,13,raw_trajectory_knn,pull,push,0,0,0.20534,0.59637,0.59637,0,wrong_intent,shift,0.67067,0.71056,1.61313,0.58786,0.28730,0.02201,sliding_box,0.31773
combined_hard_shift,1,14,raw_trajectory_knn,rotate,rotate,1,0,1.03051,0.39111,0.60889,0,bad_action_parameter,shift,1.35225,1.38832,0.51579,0.40292,0.18078,0.02481,round_handle,0.69657
combined_hard_shift,1,15,raw_trajectory_knn,lift,lift,1,1,0.00000,0.61355,0.38645,0,success,shift,1.44641,0.70476,1.79851,0.38163,0.21735,0.02425,round_handle,0.29193
combined_hard_shift,1,16,raw_trajectory_knn,place,place,1,1,0.31061,0.39785,0.60215,0,success,shift,0.71475,1.29850,1.74046,0.66624,0.21361,0.02280,small_cup,0.33694
combined_hard_shift,1,17,raw_trajectory_knn,handoff,lift,0,0,1.26139,0.40205,0.40205,0,wrong_intent,shift,1.39851,1.41370,1.73934,0.47429,0.27321,0.03079,small_cup,0.26570
combined_hard_shift,1,18,raw_trajectory_knn,push,push,1,1,0.32741,0.59986,0.40014,0,success,shift,0.68664,0.74067,1.70231,0.37133,0.24743,0.03581,sliding_box,0.21263
combined_hard_shift,1,19,raw_trajectory_knn,pull,lift,0,0,1.42428,0.40372,0.40372,0,wrong_intent,shift,1.42142,1.39758,1.52634,0.30570,0.22980,0.03486,sliding_box,0.35478
combined_hard_shift,1,20,raw_trajectory_knn,rotate,push,0,0,0.31729,0.41136,0.41136,0,wrong_intent,shift,1.35251,0.70511,1.62587,0.17704,0.14617,0.02590,round_handle,0.27381
combined_hard_shift,1,21,raw_trajectory_knn,lift,lift,1,1,0.00000,0.60990,0.39010,0,success,shift,1.36518,0.73370,1.46245,0.61658,0.31547,0.02616,round_handle,0.29066
combined_hard_shift,1,22,raw_trajectory_knn,place,push,0,0,0.28884,0.59768,0.59768,0,wrong_intent,shift,0.69416,0.68041,0.48977,0.43294,0.26497,0.03303,small_cup,0.68985
combined_hard_shift,1,23,raw_trajectory_knn,handoff,handoff,1,0,1.15599,0.60492,0.39508,0,bad_action_parameter,shift,1.43134,0.72029,0.49124,0.48235,0.23164,0.02183,small_cup,0.70069
combined_hard_shift,1,24,raw_trajectory_knn,push,push,1,1,0.08352,0.40816,0.59184,0,success,shift,1.46301,0.64942,0.40486,0.68168,0.27282,0.02711,sliding_box,0.69187
combined_hard_shift,1,25,raw_trajectory_knn,pull,rotate,0,0,1.64672,0.58721,0.58721,0,wrong_intent,shift,1.34945,0.66956,0.48979,0.45221,0.13834,0.03898,sliding_box,0.67948
combined_hard_shift,1,26,raw_trajectory_knn,rotate,push,0,0,1.84253,0.58987,0.58987,0,wrong_intent,shift,0.65195,0.67991,1.68976,0.43837,0.21064,0.02689,round_handle,0.34546
combined_hard_shift,1,27,raw_trajectory_knn,lift,push,0,0,1.35448,0.60172,0.60172,0,wrong_intent,shift,0.73479,0.70884,0.50218,0.69576,0.30094,0.03821,round_handle,0.68476
combined_hard_shift,1,28,raw_trajectory_knn,place,lift,0,0,1.34516,0.39949,0.39949,0,wrong_intent,shift,1.41885,1.27467,1.58599,0.62933,0.26870,0.02804,small_cup,0.32447
combined_hard_shift,1,29,raw_trajectory_knn,handoff,handoff,1,1,0.12380,1.00000,0.00000,0,success,shift,0.72744,1.31095,1.70451,0.25766,0.30216,0.03372,small_cup,0.28128
combined_hard_shift,1,30,raw_trajectory_knn,push,pull,0,0,1.99254,0.41296,0.41296,0,wrong_intent,shift,0.79766,1.35168,1.92692,0.61372,0.28306,0.03624,sliding_box,0.33485
combined_hard_shift,1,31,raw_trajectory_knn,pull,push,0,0,1.99141,0.60058,0.60058,0,wrong_intent,shift,0.81134,0.69471,1.66128,0.33184,0.23737,0.03622,sliding_box,0.30181
combined_hard_shift,1,32,raw_trajectory_knn,rotate,push,0,0,0.64297,0.59027,0.59027,0,wrong_intent,shift,0.74900,0.74120,0.51565,0.53993,0.25763,0.03270,round_handle,0.69465
combined_hard_shift,1,33,raw_trajectory_knn,lift,pull,0,0,1.45667,0.37079,0.37079,0,wrong_intent,shift,1.45519,0.70837,0.55372,0.27465,0.23300,0.01951,round_handle,0.68973
combined_hard_shift,1,34,raw_trajectory_knn,place,place,1,1,0.28718,0.63396,0.36604,0,success,shift,0.68380,1.33582,1.70293,0.60112,0.16060,0.02748,small_cup,0.29322
combined_hard_shift,1,35,raw_trajectory_knn,handoff,handoff,1,1,0.14380,0.40479,0.59521,0,success,shift,1.36564,0.72657,0.52213,0.46295,0.28087,0.03146,small_cup,0.66100
combined_hard_shift,1,36,raw_trajectory_knn,push,push,1,1,0.06997,0.43250,0.56750,0,success,shift,1.35877,0.71198,1.62639,0.19990,0.22602,0.03665,sliding_box,0.23378
combined_hard_shift,1,37,raw_trajectory_knn,pull,lift,0,0,1.44187,0.41030,0.41030,0,wrong_intent,shift,1.26935,1.31837,0.59870,0.57569,0.16041,0.03566,sliding_box,0.72349
combined_hard_shift,1,38,raw_trajectory_knn,rotate,rotate,1,1,0.31327,1.00000,0.00000,0,success,shift,1.38310,0.68981,0.53677,0.49615,0.22182,0.03928,round_handle,0.70078
combined_hard_shift,1,39,raw_trajectory_knn,lift,lift,1,1,0.00000,0.40536,0.59464,0,success,shift,1.34890,1.30538,0.57220,0.38165,0.16721,0.02856,round_handle,0.66204
combined_hard_shift,1,40,raw_trajectory_knn,place,push,0,0,1.90219,0.39976,0.39976,0,wrong_intent,shift,1.49392,0.70483,0.55612,0.49723,0.30820,0.02582,small_cup,0.70301
combined_hard_shift,1,41,raw_trajectory_knn,handoff,push,0,0,1.58387,0.59915,0.59915,0,wrong_intent,shift,0.72033,0.68399,0.50503,0.50172,0.30623,0.03042,small_cup,0.64628
combined_hard_shift,1,0,body_normalized_knn,push,rotate,0,0,1.22190,0.63936,0.63936,0,wrong_intent,shift,1.33303,1.37179,0.61678,0.48572,0.19200,0.02514,sliding_box,0.73336
combined_hard_shift,1,1,body_normalized_knn,pull,pull,1,1,0.22667,0.61613,0.38387,0,success,shift,1.38623,1.35586,1.65970,0.37002,0.22607,0.02870,sliding_box,0.33345
combined_hard_shift,1,2,body_normalized_knn,rotate,lift,0,0,1.41421,0.41909,0.41909,0,wrong_intent,shift,1.29908,1.37101,1.48204,0.41145,0.20674,0.03204,round_handle,0.30624
combined_hard_shift,1,3,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,shift,1.42073,1.42297,1.84337,0.67171,0.17234,0.02804,round_handle,0.29506
combined_hard_shift,1,4,body_normalized_knn,place,handoff,0,0,0.42829,0.44435,0.44435,0,wrong_intent,shift,0.74891,0.72695,0.53507,0.41794,0.15001,0.01997,small_cup,0.65477
combined_hard_shift,1,5,body_normalized_knn,handoff,handoff,1,0,0.53981,1.00000,0.00000,0,bad_action_parameter,shift,0.60034,1.35450,1.64922,0.44602,0.13563,0.02925,small_cup,0.25676
combined_hard_shift,1,6,body_normalized_knn,push,pull,0,0,1.97184,0.40082,0.40082,0,wrong_intent,shift,0.69345,0.73278,0.48687,0.57374,0.22940,0.03705,sliding_box,0.69606
combined_hard_shift,1,7,body_normalized_knn,pull,lift,0,0,1.43463,0.38145,0.38145,0,wrong_intent,shift,0.75051,1.32773,1.62198,0.54963,0.20235,0.02692,sliding_box,0.28379
combined_hard_shift,1,8,body_normalized_knn,rotate,pull,0,0,0.66881,0.59093,0.59093,0,wrong_intent,shift,1.28451,1.35857,0.62657,0.29249,0.21967,0.02734,round_handle,0.71158
combined_hard_shift,1,9,body_normalized_knn,lift,push,0,0,1.32456,0.59087,0.59087,0,wrong_intent,shift,0.71910,0.76815,0.48495,0.33848,0.23448,0.02729,round_handle,0.72972
combined_hard_shift,1,10,body_normalized_knn,place,pull,0,0,0.66455,0.58359,0.58359,0,wrong_intent,shift,0.69717,1.35465,0.48151,0.56378,0.31965,0.03250,small_cup,0.69489
combined_hard_shift,1,11,body_normalized_knn,handoff,handoff,1,1,0.42708,1.00000,0.00000,0,success,shift,0.68043,0.71067,0.52363,0.56952,0.13234,0.02221,small_cup,0.68244
combined_hard_shift,1,12,body_normalized_knn,push,rotate,0,0,1.53020,0.20885,0.20885,0,wrong_intent,shift,0.72610,0.67376,1.71076,0.45683,0.14136,0.02787,sliding_box,0.28287
combined_hard_shift,1,13,body_normalized_knn,pull,lift,0,0,1.44992,0.81281,0.81281,0,wrong_intent,shift,0.67067,0.71056,1.61313,0.58786,0.28730,0.02201,sliding_box,0.31773
combined_hard_shift,1,14,body_normalized_knn,rotate,pull,0,0,1.80524,0.78743,0.78743,0,wrong_intent,shift,1.35225,1.38832,0.51579,0.40292,0.18078,0.02481,round_handle,0.69657
combined_hard_shift,1,15,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,shift,1.44641,0.70476,1.79851,0.38163,0.21735,0.02425,round_handle,0.29193
combined_hard_shift,1,16,body_normalized_knn,place,lift,0,0,1.38709,0.60150,0.60150,0,wrong_intent,shift,0.71475,1.29850,1.74046,0.66624,0.21361,0.02280,small_cup,0.33694
combined_hard_shift,1,17,body_normalized_knn,handoff,place,0,0,0.64953,0.60935,0.60935,0,wrong_intent,shift,1.39851,1.41370,1.73934,0.47429,0.27321,0.03079,small_cup,0.26570
combined_hard_shift,1,18,body_normalized_knn,push,lift,0,0,1.36815,0.59867,0.59867,0,wrong_intent,shift,0.68664,0.74067,1.70231,0.37133,0.24743,0.03581,sliding_box,0.21263
combined_hard_shift,1,19,body_normalized_knn,pull,rotate,0,0,0.71736,0.40306,0.40306,0,wrong_intent,shift,1.42142,1.39758,1.52634,0.30570,0.22980,0.03486,sliding_box,0.35478
combined_hard_shift,1,20,body_normalized_knn,rotate,lift,0,0,1.41421,0.59360,0.59360,0,wrong_intent,shift,1.35251,0.70511,1.62587,0.17704,0.14617,0.02590,round_handle,0.27381
combined_hard_shift,1,21,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,shift,1.36518,0.73370,1.46245,0.61658,0.31547,0.02616,round_handle,0.29066
combined_hard_shift,1,22,body_normalized_knn,place,lift,0,0,1.38375,1.00000,1.00000,0,wrong_intent,shift,0.69416,0.68041,0.48977,0.43294,0.26497,0.03303,small_cup,0.68985
combined_hard_shift,1,23,body_normalized_knn,handoff,lift,0,0,1.12357,0.39639,0.39639,0,wrong_intent,shift,1.43134,0.72029,0.49124,0.48235,0.23164,0.02183,small_cup,0.70069
combined_hard_shift,1,24,body_normalized_knn,push,pull,0,0,1.99646,0.59963,0.59963,0,wrong_intent,shift,1.46301,0.64942,0.40486,0.68168,0.27282,0.02711,sliding_box,0.69187
combined_hard_shift,1,25,body_normalized_knn,pull,rotate,0,0,0.61475,0.60021,0.60021,0,wrong_intent,shift,1.34945,0.66956,0.48979,0.45221,0.13834,0.03898,sliding_box,0.67948
combined_hard_shift,1,26,body_normalized_knn,rotate,lift,0,0,1.41421,0.40455,0.40455,0,wrong_intent,shift,0.65195,0.67991,1.68976,0.43837,0.21064,0.02689,round_handle,0.34546
combined_hard_shift,1,27,body_normalized_knn,lift,pull,0,0,1.49748,0.39875,0.39875,0,wrong_intent,shift,0.73479,0.70884,0.50218,0.69576,0.30094,0.03821,round_handle,0.68476
combined_hard_shift,1,28,body_normalized_knn,place,lift,0,0,1.34516,0.59618,0.59618,0,wrong_intent,shift,1.41885,1.27467,1.58599,0.62933,0.26870,0.02804,small_cup,0.32447
